,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
10,"[(0, 2487.20166015625), (1, 2298.97607421875)]","[(0, 2841.4228515625), (1, 3042.162109375)]","[(0, 2431.8583984375), (1, 2260.051025390625)]","[(0, 1352.182861328125), (1, 1626.235107421875)]","[(0, 2413.9267578125), (1, 2732.9658203125)]","[(0, 5295.5146484375), (1, 2349.27001953125)]","[(0, 945.330322265625), (1, 895.6141967773438)]","[(0, 3559.72216796875), (1, 3598.03369140625)]","[(0, 2482.0205078125), (1, 1853.4581298828125)]","[(0, 10016.2646484375), (1, 10695.5302734375)]","[(0, 2713.27197265625), (1, 2712.322265625)]","[(0, 4608.31005859375), (1, 2191.510009765625)]","[(0, 7697.0478515625), (1, 7460.2919921875)]","[(0, 2358.599853515625), (1, 2819.665771484375)]","[(0, 6061.814453125), (1, 5228.951171875)]","[(0, 3295.0068359375), (1, 3121.929443359375)]","[(0, 4565.767578125), (1, 3284.897705078125)]","[(0, 2413.328369140625), (1, 1675.6187744140625)]","[(0, 5431.30419921875), (1, 4332.25830078125)]","[(0, 2996.954833984375), (1, 2380.647705078125)]","[(0, 7614.84375), (1, 6759.8896484375)]","[(0, 2573.300048828125), (1, 2746.729248046875)]","[(0, 3061.157470703125), (1, 3958.229736328125)]"
11,"[(0, 3183.504150390625), (1, 3388.085693359375)]","[(0, 2542.250732421875), (1, 2490.864013671875)]","[(0, 2948.19091796875), (1, 2821.406005859375)]","[(0, 1390.0140380859375), (1, 1669.6593017578125)]","[(0, 2411.40625), (1, 3004.615966796875)]","[(0, 1140.66943359375), (1, 671.3845825195312)]","[(0, 1067.2803955078125), (1, 1121.6903076171875)]","[(0, 5988.23876953125), (1, 4321.31103515625)]","[(0, 2252.551025390625), (1, 1080.62451171875)]","[(0, 11695.1005859375), (1, 12588.9013671875)]","[(0, 3165.212890625), (1, 3415.238525390625)]","[(0, 2646.316162109375), (1, 1248.562744140625)]","[(0, 4549.0869140625), (1, 4029.376220703125)]","[(0, 2389.4091796875), (1, 2302.96435546875)]","[(0, 4068.948974609375), (1, 3445.515625)]","[(0, 3155.830322265625), (1, 2881.07177734375)]","[(0, 2910.105224609375), (1, 1989.54296875)]","[(0, 2369.229248046875), (1, 2675.82373046875)]","[(0, 4750.71826171875), (1, 4488.00048828125)]","[(0, 1976.7022705078125), (1, 2602.14501953125)]","[(0, 4481.66162109375), (1, 3819.00634765625)]","[(0, 2662.053955078125), (1, 2930.91064453125)]","[(0, 2970.5869140625), (1, 2622.405029296875)]"
12,"[(0, 1660.9925537109375), (1, 1872.0111083984375)]","[(0, 4227.31494140625), (1, 4364.4755859375)]","[(0, 2815.859130859375), (1, 3001.691650390625)]","[(0, 1719.29052734375), (1, 2061.552490234375)]","[(0, 2335.330078125), (1, 1880.6036376953125)]","[(0, 2405.520263671875), (1, 1220.218017578125)]","[(0, 3609.51953125), (1, 3750.841064453125)]","[(0, 9417.2568359375), (1, 5857.0244140625)]","[(0, 3435.744140625), (1, 2507.075927734375)]","[(0, 4895.892578125), (1, 8569.9482421875)]","[(0, 1712.5753173828125), (1, 1706.317626953125)]","[(0, 4408.90771484375), (1, 1803.67578125)]","[(0, 3628.125), (1, 3561.657958984375)]","[(0, 2773.0390625), (1, 4046.076416015625)]","[(0, 3021.301513671875), (1, 2614.85205078125)]","[(0, 1530.0606689453125), (1, 1121.2010498046875)]","[(0, 2740.98828125), (1, 3651.047119140625)]","[(0, 1452.2100830078125), (1, 1043.9542236328125)]","[(0, 1450.999267578125), (1, 1383.53564453125)]","[(0, 3823.576171875), (1, 2489.213623046875)]","[(0, 8350.95703125), (1, 7813.46630859375)]","[(0, 2078.332763671875), (1, 1995.52197265625)]","[(0, 4596.92822265625), (1, 4452.83251953125)]"
13,"[(0, 5574.7529296875), (1, 5380.69287109375)]","[(0, 3853.20849609375), (1, 4280.17724609375)]","[(0, 3435.848876953125), (1, 3570.288818359375)]","[(0, 1579.7376708984375), (1, 1844.868896484375)]","[(0, 1512.281005859375), (1, 1851.681640625)]","[(0, 1543.1114501953125), (1, 824.9619750976562)]","[(0, 2511.05517578125), (1, 2428.80615234375)]","[(0, 6764.81005859375), (1, 1872.31640625)]","[(0, 2607.864013671875), (1, 1249.78564453125)]","[(0, 3954.637939453125), (1, 1558.508056640625)]","[(0, 2159.659423828125), (1, 2014.5045166015625)]","[(0, 3997.595947265625), (1, 1929.3621826171875)]","[(0, 3453.390869140625), (1, 3460.403076171875)]","[(0, 3657.78076171875), (1, 4696.2666015625)]","[(0, 2675.34423828125), (1, 2367.742919921875)]","[(0, 1085.4375), (1, 1313.437255859375)]","[(0, 1668.45751953125), (1, 2319.636962890625)]","[(0, 2508.744140625), (1, 2341.52197265625)]","[(0, 4111.1689453125), (1, 4194.53369140625)]","[(0, 3195.835693359375), (1, 4825.00244140625)]","[(0, 3379.524169921875), (1, 3156.06787109375)]","[(0, 1775.0595703125), (1, 1880.6502685546875)]","[(0, 2399.7392578125), (1, 2088.90625)]"
14,"[(0, 2351.44091796875), (1, 2144.513916015625)]","[(0, 4445.79736328125), (1, 4521.69091796875)]","[(0, 2764.0791015625), (1, 2902.03076171875)]","[(0, 2537.3349609375), (1, 3020.31640625)]","[(0, 1653.2529296875), (1, 1411.8026123046875)]","[(0, 498.0564270019531), (1, 1016.7620239257812)]","[(0, 2700.22314453125), (1, 2832.414794921875)]","[(0, 8705.4365234375), (1, 12392.6640625)]","[(0, 3684.6796875), (1, 1834.5421142578125)]","[(0, 10589.640625), (1, 17246.779296875)]","[(0, 1912.9423828125), (1, 1940.219970703125)]","[(0, 3755.508544921875), (1, 1776.1595458984375)]","[(0, 2221.428955078125), (1, 3129.9248046875)]","[(0, 2341.77099609375), (1, 3785.9921875)]","[(0, 4733.74560546875), (1, 3288.708984375)]","[(0, 1344.31640625), (1, 916.1092529296875)]","[(0, 4565.97265625), (1, 6931.0673828125)]","[(0, 2343.453125), (1, 2579.5751953125)]","[(0, 1091.6361083984375), (1, 1060.2681884765625)]","[(0, 8210.720703125), (1, 6522.68896484375)]","[(0, 11370.033203125), (1, 10713.5888671875)]","[(0, 2024.6883544921875), (1, 1631.828857421875)]","[(0, 2329.458984375), (1, 2227.687255859375)]"
15,"[(0, 3098.257568359375), (1, 3425.049560546875)]","[(0, 3826.2099609375), (1, 4219.47705078125)]","[(0, 3237.56494140625), (1, 3331.0029296875)]","[(0, 1270.0523681640625), (1, 1485.77783203125)]","[(0, 1006.0752563476562), (1, 985.601318359375)]","[(0, 422.50860595703125), (1, 929.9388427734375)]","[(0, 1702.108154296875), (1, 1650.279541015625)]","[(0, 5922.48876953125), (1, 4749.8984375)]","[(0, 4147.18408203125), (1, 3120.33984375)]","[(0, 10300.3681640625), (1, 14937.1201171875)]","[(0, 2183.752197265625), (1, 2406.86376953125)]","[(0, 3391.7353515625), (1, 1888.6475830078125)]","[(0, 2453.20361328125), (1, 2252.3359375)]","[(0, 2741.205078125), (1, 4773.798828125)]","[(0, 4780.28173828125), (1, 3393.359619140625)]","[(0, 813.9000244140625), (1, 1056.084228515625)]","[(0, 2913.008544921875), (1, 4544.23046875)]","[(0, 1818.369140625), (1, 1647.2801513671875)]","[(0, 907.290283203125), (1, 607.1719970703125)]","[(0, 6205.06298828125), (1, 6553.48486328125)]","[(0, 4875.65673828125), (1, 5027.23291015625)]","[(0, 1446.9437255859375), (1, 1061.811767578125)]","[(0, 1969.0728759765625), (1, 2620.10546875)]"
16,"[(0, 1287.08203125), (1, 1331.8350830078125)]","[(0, 3614.738525390625), (1, 2269.34228515625)]","[(0, 2061.81005859375), (1, 1666.7034912109375)]","[(0, 1401.1552734375), (1, 1618.4898681640625)]","[(0, 1389.317626953125), (1, 1196.2318115234375)]","[(0, 627.7263793945312), (1, 1320.8829345703125)]","[(0, 1852.5028076171875), (1, 1844.80029296875)]","[(0, 1897.8240966796875), (1, 1866.5614013671875)]","[(0, 5063.1650390625), (1, 2046.8226318359375)]","[(0, 9544.3251953125), (1, 12051.6337890625)]","[(0, 2562.627197265625), (1, 3452.10009765625)]","[(0, 4233.2978515625), (1, 1441.1761474609375)]","[(0, 2784.195068359375), (1, 2871.375)]","[(0, 2028.793701171875), (1, 2652.832763671875)]","[(0, 4343.47705078125), (1, 3227.318115234375)]","[(0, 3075.8271484375), (1, 2918.870361328125)]","[(0, 3847.626953125), (1, 4901.6064453125)]","[(0, 1402.34228515625), (1, 1600.029052734375)]","[(0, 4249.55859375), (1, 4065.2099609375)]","[(0, 1649.62890625), (1, 1681.0118408203125)]","[(0, 1985.69873046875), (1, 1799.0982666015625)]","[(0, 3934.433349609375), (1, 4011.726806640625)]","[(0, 4005.369384765625), (1, 5873.3408203125)]"
17,"[(0, 4664.8154296875), (1, 4973.10107421875)]","[(0, 3384.087646484375), (1, 1919.666015625)]","[(0, 1939.458740234375), (1, 1605.9942626953125)]","[(0, 1306.5191650390625), (1, 1549.84912109375)]","[(0, 3980.33642578125), (1, 3351.9423828125)]","[(0, 1846.1070556640625), (1, 4258.74755859375)]","[(0, 2117.835205078125), (1, 2161.569580078125)]","[(0, 2719.395751953125), (1, 4110.416015625)]","[(0, 3841.4931640625), (1, 2199.248291015625)]","[(0, 10555.8232421875), (1, 6639.84716796875)]","[(0, 2537.13427734375), (1, 3306.9912109375)]","[(0, 3566.358642578125), (1, 1985.4554443359375)]","[(0, 1797.112548828125), (1, 1765.4063720703125)]","[(0, 1543.066650390625), (1, 2542.7744140625)]","[(0, 3877.71923828125), (1, 2973.012939453125)]","[(0, 2473.90185546875), (1, 2486.58740234375)]","[(0, 2312.703369140625), (1, 3061.712158203125)]","[(0, 1818.8616943359375), (1, 1485.4102783203125)]","[(0, 2778.326416015625), (1, 1881.2315673828125)]","[(0, 3021.7021484375), (1, 3601.525146484375)]","[(0, 1850.8377685546875), (1, 1607.4039306640625)]","[(0, 3767.85986328125), (1, 3975.306396484375)]","[(0, 3165.946533203125), (1, 4157.51171875)]"
18,"[(0, 2240.871337890625), (1, 2363.7978515625)]","[(0, 3265.6845703125), (1, 2278.08837890625)]","[(0, 1972.51708984375), (1, 1632.93798828125)]","[(0, 1347.6539306640625), (1, 1594.288330078125)]","[(0, 3470.0859375), (1, 2813.27587890625)]","[(0, 486.80670166015625), (1, 797.2996215820312)]","[(0, 878.2645874023438), (1, 867.1918334960938)]","[(0, 5386.8125), (1, 3216.42578125)]","[(0, 2924.21435546875), (1, 1455.9937744140625)]","[(0, 12806.8203125), (1, 11061.99609375)]","[(0, 3520.290771484375), (1, 3339.41259765625)]","[(0, 4829.08056640625), (1, 1898.4315185546875)]","[(0, 9248.8955078125), (1, 9643.927734375)]","[(0, 2451.193603515625), (1, 3312.24658203125)]","[(0, 3851.705810546875), (1, 2918.931640625)]","[(0, 4435.22705078125), (1, 3216.95947265625)]","[(0, 2378.408935546875), (1, 3653.62841796875)]","[(0, 2691.15966796875), (1, 2754.796142578125)]","[(0, 2061.267578125), (1, 2038.2498779296875)]","[(0, 2402.626953125), (1, 1951.5491943359375)]","[(0, 4726.951171875), (1, 4960.64306640625)]","[(0, 2173.02001953125), (1, 2016.720703125)]","[(0, 1889.5032958984375), (1, 3288.9755859375)]"
19,"[(0, 2917.45654296875), (1, 3083.92236328125)]","[(0, 3055.120361328125), (1, 1922.2811279296875)]","[(0, 1894.0262451171875), (1, 1604.4779052734375)]","[(0, 1671.901123046875), (1, 1968.90380859375)]","[(0, 3885.3818359375), (1, 3071.128662109375)]","[(0, 940.6978149414062), (1, 1851.671875)]","[(0, 945.6512451171875), (1, 958.657958984375)]","[(0, 4929.91259765625), (1, 1326.424560546875)]","[(0, 2206.48876953125), (1, 1391.498291015625)]","[(0, 1137.27392578125), (1, 709.0319213867188)]","[(0, 3349.657470703125), (1, 3024.01123046875)]","[(0, 3930.54052734375), (1, 1680.7457275390625)]","[(0, 6280.1767578125), (1, 6612.7939453125)]","[(0, 3354.734130859375), (1, 4094.020263671875)]","[(0, 4631.162109375), (1, 3654.99072265625)]","[(0, 2833.390380859375), (1, 3126.541748046875)]","[(0, 1538.2215576171875), (1, 2376.622314453125)]","[(0, 1831.2969970703125), (1, 1843.2607421875)]","[(0, 1786.5572509765625), (1, 1312.4473876953125)]","[(0, 2772.44921875), (1, 2831.43994140625)]","[(0, 4138.42919921875), (1, 4598.22607421875)]","[(0, 1239.608642578125), (1, 1246.058837890625)]","[(0, 4509.06884765625), (1, 7354.9765625)]"
20,"[(0, 1708.5908203125), (1, 1764.5201416015625)]","[(0, 3175.017578125), (1, 4569.79736328125)]","[(0, 2032.291015625), (1, 2393.209716796875)]","[(0, 1670.3680419921875), (1, 1924.0418701171875)]","[(0, 1187.940673828125), (1, 1471.30615234375)]","[(0, 686.0542602539062), (1, 1275.2269287109375)]","[(0, 4408.18017578125), (1, 4488.111328125)]","[(0, 5616.0009765625), (1, 7950.78271484375)]","[(0, 3733.845703125), (1, 1805.3916015625)]","[(0, 11213.5771484375), (1, 13858.8095703125)]","[(0, 5080.11279296875), (1, 5556.79638671875)]","[(0, 3423.802001953125), (1, 1787.2491455078125)]","[(0, 5721.798828125), (1, 5992.31787109375)]","[(0, 3570.874755859375), (1, 4382.82763671875)]","[(0, 3956.38427734375), (1, 4850.4140625)]","[(0, 5876.38818359375), (1, 4941.9208984375)]","[(0, 6894.42626953125), (1, 5712.27978515625)]","[(0, 1389.1446533203125), (1, 1508.21875)]","[(0, 2745.426513671875), (1, 2616.75048828125)]","[(0, 1333.15673828125), (1, 1045.4251708984375)]","[(0, 6115.53759765625), (1, 5023.74853515625)]","[(0, 2234.629150390625), (1, 2245.915283203125)]","[(0, 2205.286376953125), (1, 2098.497314453125)]"
