,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
10,"[(0, 1617.44677734375), (1, 1701.2626953125)]","[(0, 1635.3472900390625), (1, 1635.9400634765625)]","[(0, 958.857666015625), (1, 836.69873046875)]","[(0, 619.9754638671875), (1, 688.08984375)]","[(0, 1296.8211669921875), (1, 1610.738525390625)]","[(0, 2081.274169921875), (1, 1051.9483642578125)]","[(0, 922.1060180664062), (1, 875.7462768554688)]","[(0, 1635.96826171875), (1, 1222.67822265625)]","[(0, 2559.101806640625), (1, 2127.796630859375)]","[(0, 3123.117431640625), (1, 2683.325439453125)]","[(0, 2200.08203125), (1, 2285.62109375)]","[(0, 2402.740234375), (1, 1601.60302734375)]","[(0, 5714.6767578125), (1, 5664.5302734375)]","[(0, 1766.587890625), (1, 1818.2955322265625)]","[(0, 3470.301025390625), (1, 2847.45458984375)]","[(0, 2529.650390625), (1, 3092.65478515625)]","[(0, 3009.79833984375), (1, 2715.242919921875)]","[(0, 1060.6614990234375), (1, 1131.47314453125)]","[(0, 1773.340576171875), (1, 1514.4921875)]","[(0, 1909.1971435546875), (1, 1383.739501953125)]","[(0, 4527.36474609375), (1, 4136.51171875)]","[(0, 1658.589111328125), (1, 1501.5867919921875)]","[(0, 1861.121337890625), (1, 2849.93212890625)]"
11,"[(0, 1738.4979248046875), (1, 1716.9539794921875)]","[(0, 1331.926513671875), (1, 1244.7713623046875)]","[(0, 1007.9042358398438), (1, 882.1456909179688)]","[(0, 711.5052490234375), (1, 779.1336669921875)]","[(0, 1047.6143798828125), (1, 1328.830810546875)]","[(0, 1133.6435546875), (1, 652.8541870117188)]","[(0, 879.3104858398438), (1, 922.551513671875)]","[(0, 1827.216552734375), (1, 1527.22216796875)]","[(0, 1830.0443115234375), (1, 1620.045654296875)]","[(0, 5351.9462890625), (1, 6426.40380859375)]","[(0, 1983.7056884765625), (1, 2125.451904296875)]","[(0, 1249.6229248046875), (1, 805.144287109375)]","[(0, 3946.5224609375), (1, 3898.595458984375)]","[(0, 1776.670166015625), (1, 1761.7525634765625)]","[(0, 2878.49267578125), (1, 2288.74462890625)]","[(0, 3343.883544921875), (1, 2644.703857421875)]","[(0, 2281.7607421875), (1, 2108.542724609375)]","[(0, 1021.076416015625), (1, 1839.99658203125)]","[(0, 1672.68017578125), (1, 1098.3873291015625)]","[(0, 1747.2615966796875), (1, 1730.082763671875)]","[(0, 2811.41162109375), (1, 2772.883056640625)]","[(0, 1105.78076171875), (1, 1006.7811889648438)]","[(0, 2114.670654296875), (1, 1985.4156494140625)]"
12,"[(0, 1564.1834716796875), (1, 1467.6875)]","[(0, 2339.38916015625), (1, 2342.411865234375)]","[(0, 866.78955078125), (1, 997.0693969726562)]","[(0, 658.82470703125), (1, 725.3665161132812)]","[(0, 1995.6190185546875), (1, 1775.6278076171875)]","[(0, 1103.9168701171875), (1, 621.572998046875)]","[(0, 2226.667724609375), (1, 2106.24267578125)]","[(0, 4865.2197265625), (1, 2602.214599609375)]","[(0, 2033.095458984375), (1, 1772.393798828125)]","[(0, 2905.636474609375), (1, 4003.208251953125)]","[(0, 1330.0478515625), (1, 1333.399658203125)]","[(0, 2538.513671875), (1, 1497.7916259765625)]","[(0, 2748.969970703125), (1, 2822.166259765625)]","[(0, 2780.9111328125), (1, 3267.450927734375)]","[(0, 2244.058837890625), (1, 1582.5626220703125)]","[(0, 1052.3497314453125), (1, 902.606201171875)]","[(0, 1990.4300537109375), (1, 2211.674560546875)]","[(0, 731.1514892578125), (1, 800.7110595703125)]","[(0, 1030.7340087890625), (1, 1084.3062744140625)]","[(0, 2620.65869140625), (1, 2045.7484130859375)]","[(0, 4798.556640625), (1, 4598.77001953125)]","[(0, 1330.4000244140625), (1, 1260.96875)]","[(0, 2704.390380859375), (1, 2433.455810546875)]"
13,"[(0, 1981.2393798828125), (1, 1758.4482421875)]","[(0, 1732.999755859375), (1, 1878.30322265625)]","[(0, 921.2797241210938), (1, 1050.266845703125)]","[(0, 609.6599731445312), (1, 674.069580078125)]","[(0, 1238.0272216796875), (1, 1468.9324951171875)]","[(0, 1191.5732421875), (1, 635.13525390625)]","[(0, 1232.08740234375), (1, 1299.27392578125)]","[(0, 2320.548583984375), (1, 937.0938720703125)]","[(0, 1999.4803466796875), (1, 1583.288818359375)]","[(0, 1261.999755859375), (1, 826.7947387695312)]","[(0, 1361.4547119140625), (1, 1309.816650390625)]","[(0, 1694.7044677734375), (1, 1326.193115234375)]","[(0, 2901.976806640625), (1, 2970.99609375)]","[(0, 4059.584716796875), (1, 4408.55029296875)]","[(0, 2418.950439453125), (1, 1721.90185546875)]","[(0, 784.2379760742188), (1, 879.3109741210938)]","[(0, 1586.6436767578125), (1, 1720.4697265625)]","[(0, 1414.8763427734375), (1, 1550.7119140625)]","[(0, 1570.9488525390625), (1, 1140.732421875)]","[(0, 2544.8291015625), (1, 3243.40576171875)]","[(0, 2201.168212890625), (1, 2049.04443359375)]","[(0, 1317.4183349609375), (1, 1261.7850341796875)]","[(0, 1411.390625), (1, 1304.7486572265625)]"
14,"[(0, 1851.988037109375), (1, 1761.6197509765625)]","[(0, 2181.17236328125), (1, 2264.762939453125)]","[(0, 1028.955322265625), (1, 1167.7657470703125)]","[(0, 899.107421875), (1, 1010.0755004882812)]","[(0, 1002.4310913085938), (1, 583.3783569335938)]","[(0, 300.5264892578125), (1, 736.9735717773438)]","[(0, 1411.538818359375), (1, 1339.122802734375)]","[(0, 3321.08740234375), (1, 5942.35205078125)]","[(0, 2733.6123046875), (1, 1718.620849609375)]","[(0, 5176.7626953125), (1, 6796.85302734375)]","[(0, 1371.9083251953125), (1, 1400.384521484375)]","[(0, 1600.0640869140625), (1, 1273.1707763671875)]","[(0, 2760.21484375), (1, 2455.62744140625)]","[(0, 2196.093994140625), (1, 2583.561279296875)]","[(0, 2266.435546875), (1, 1879.249267578125)]","[(0, 1334.1500244140625), (1, 1291.5994873046875)]","[(0, 3632.8232421875), (1, 3711.39794921875)]","[(0, 1278.1922607421875), (1, 1397.89599609375)]","[(0, 754.6453857421875), (1, 581.7069702148438)]","[(0, 2711.5439453125), (1, 2831.314453125)]","[(0, 9895.50390625), (1, 8398.94140625)]","[(0, 1996.7193603515625), (1, 1604.0189208984375)]","[(0, 1244.446044921875), (1, 1137.3394775390625)]"
15,"[(0, 2055.760009765625), (1, 1981.7381591796875)]","[(0, 1710.8597412109375), (1, 1907.690185546875)]","[(0, 1075.652099609375), (1, 1211.0888671875)]","[(0, 494.73223876953125), (1, 548.1212768554688)]","[(0, 751.0809326171875), (1, 443.7803649902344)]","[(0, 219.31387329101562), (1, 551.1757202148438)]","[(0, 1015.8882446289062), (1, 1083.920654296875)]","[(0, 3483.953369140625), (1, 1878.3702392578125)]","[(0, 2315.125244140625), (1, 2339.869873046875)]","[(0, 2931.5146484375), (1, 2514.390625)]","[(0, 1383.37939453125), (1, 1456.015869140625)]","[(0, 2460.062255859375), (1, 2393.372802734375)]","[(0, 1976.4488525390625), (1, 2192.928466796875)]","[(0, 2372.191162109375), (1, 2958.688232421875)]","[(0, 2811.654296875), (1, 2282.533447265625)]","[(0, 1256.0653076171875), (1, 1457.105712890625)]","[(0, 2677.1064453125), (1, 2778.985107421875)]","[(0, 1213.3616943359375), (1, 1531.684814453125)]","[(0, 819.84521484375), (1, 580.7787475585938)]","[(0, 2398.994384765625), (1, 3437.26806640625)]","[(0, 4245.65771484375), (1, 3323.093017578125)]","[(0, 1853.9044189453125), (1, 1430.609375)]","[(0, 1364.181396484375), (1, 1823.7286376953125)]"
16,"[(0, 1098.128173828125), (1, 966.311279296875)]","[(0, 1590.5015869140625), (1, 1295.7728271484375)]","[(0, 870.939697265625), (1, 765.3930053710938)]","[(0, 579.0606689453125), (1, 629.2820434570312)]","[(0, 1078.824462890625), (1, 719.523681640625)]","[(0, 402.4041748046875), (1, 848.0300903320312)]","[(0, 952.0883178710938), (1, 867.93359375)]","[(0, 955.5408325195312), (1, 1056.5118408203125)]","[(0, 2907.45751953125), (1, 2325.94140625)]","[(0, 8736.033203125), (1, 17154.294921875)]","[(0, 1482.7601318359375), (1, 1817.757080078125)]","[(0, 2455.7490234375), (1, 1341.937744140625)]","[(0, 2576.393798828125), (1, 2684.496337890625)]","[(0, 1466.8521728515625), (1, 1775.85546875)]","[(0, 2202.81982421875), (1, 1708.37890625)]","[(0, 1976.242431640625), (1, 1856.77880859375)]","[(0, 3030.33935546875), (1, 3190.75927734375)]","[(0, 880.7301025390625), (1, 957.3573608398438)]","[(0, 1092.7244873046875), (1, 864.2967529296875)]","[(0, 1193.206787109375), (1, 1173.290283203125)]","[(0, 1613.8228759765625), (1, 1520.376953125)]","[(0, 2940.44921875), (1, 2719.0546875)]","[(0, 2571.47216796875), (1, 4502.73486328125)]"
17,"[(0, 1755.7177734375), (1, 1403.599365234375)]","[(0, 1252.5826416015625), (1, 1030.6553955078125)]","[(0, 1056.0147705078125), (1, 909.3637084960938)]","[(0, 751.4878540039062), (1, 824.9977416992188)]","[(0, 2781.23193359375), (1, 1875.36328125)]","[(0, 609.091064453125), (1, 1165.1954345703125)]","[(0, 976.1864624023438), (1, 1061.147216796875)]","[(0, 1563.6107177734375), (1, 1567.5045166015625)]","[(0, 1714.3106689453125), (1, 933.04443359375)]","[(0, 4345.068359375), (1, 2377.760498046875)]","[(0, 1240.6346435546875), (1, 1537.947265625)]","[(0, 1846.9461669921875), (1, 2031.3192138671875)]","[(0, 1497.6802978515625), (1, 1551.0380859375)]","[(0, 1474.05322265625), (1, 1807.0906982421875)]","[(0, 2835.973388671875), (1, 2234.719970703125)]","[(0, 1636.4246826171875), (1, 1711.3468017578125)]","[(0, 2218.46923828125), (1, 2285.355224609375)]","[(0, 990.0945434570312), (1, 1285.6663818359375)]","[(0, 1553.145751953125), (1, 895.1756591796875)]","[(0, 2832.424560546875), (1, 1844.5970458984375)]","[(0, 1327.927490234375), (1, 1348.712646484375)]","[(0, 2005.1470947265625), (1, 1860.36181640625)]","[(0, 2403.600830078125), (1, 3246.53125)]"
18,"[(0, 1594.7254638671875), (1, 1327.40771484375)]","[(0, 1556.3663330078125), (1, 1223.6534423828125)]","[(0, 841.7802124023438), (1, 743.597412109375)]","[(0, 856.9330444335938), (1, 926.8973999023438)]","[(0, 2341.908203125), (1, 1617.81787109375)]","[(0, 457.5198059082031), (1, 760.4716186523438)]","[(0, 864.791015625), (1, 830.7506103515625)]","[(0, 2649.250244140625), (1, 1594.916259765625)]","[(0, 2349.071533203125), (1, 1291.657470703125)]","[(0, 6233.2060546875), (1, 5522.056640625)]","[(0, 2398.638671875), (1, 2430.990234375)]","[(0, 3722.656494140625), (1, 1816.007080078125)]","[(0, 6674.7978515625), (1, 7212.009765625)]","[(0, 1451.4935302734375), (1, 1639.025146484375)]","[(0, 2920.01611328125), (1, 2339.3779296875)]","[(0, 3090.5556640625), (1, 2463.94580078125)]","[(0, 1990.3485107421875), (1, 2254.307861328125)]","[(0, 1142.2489013671875), (1, 1136.5377197265625)]","[(0, 1117.461669921875), (1, 1083.68701171875)]","[(0, 1221.6700439453125), (1, 999.592529296875)]","[(0, 1935.5535888671875), (1, 1944.272705078125)]","[(0, 1538.333740234375), (1, 1744.7314453125)]","[(0, 1370.9156494140625), (1, 2469.8095703125)]"
19,"[(0, 1654.630615234375), (1, 1453.9388427734375)]","[(0, 1234.8411865234375), (1, 961.789794921875)]","[(0, 996.0530395507812), (1, 858.7352905273438)]","[(0, 777.6263427734375), (1, 848.9129028320312)]","[(0, 2042.15185546875), (1, 1346.357666015625)]","[(0, 376.09869384765625), (1, 654.189453125)]","[(0, 921.0697021484375), (1, 954.2745971679688)]","[(0, 1888.8681640625), (1, 696.3328857421875)]","[(0, 1588.4725341796875), (1, 1099.9832763671875)]","[(0, 469.5462341308594), (1, 354.3785400390625)]","[(0, 2010.67724609375), (1, 2062.204345703125)]","[(0, 2864.728515625), (1, 1542.6317138671875)]","[(0, 5620.625), (1, 5963.693359375)]","[(0, 2497.5458984375), (1, 2249.37255859375)]","[(0, 3894.51123046875), (1, 3026.60498046875)]","[(0, 2242.396728515625), (1, 2924.3984375)]","[(0, 1438.80859375), (1, 1586.685302734375)]","[(0, 1132.738525390625), (1, 1335.2681884765625)]","[(0, 1120.943359375), (1, 668.3814086914062)]","[(0, 1206.7015380859375), (1, 1700.7532958984375)]","[(0, 3404.617431640625), (1, 3157.01904296875)]","[(0, 785.2052001953125), (1, 841.060791015625)]","[(0, 2450.070556640625), (1, 4739.89794921875)]"
20,"[(0, 866.67138671875), (1, 783.4291381835938)]","[(0, 1757.1583251953125), (1, 2201.029541015625)]","[(0, 726.4256591796875), (1, 833.979736328125)]","[(0, 732.903076171875), (1, 805.0855102539062)]","[(0, 412.49041748046875), (1, 681.4591064453125)]","[(0, 382.85528564453125), (1, 705.2357788085938)]","[(0, 2055.60595703125), (1, 1876.243408203125)]","[(0, 2575.42236328125), (1, 4760.98681640625)]","[(0, 2690.371826171875), (1, 1668.6492919921875)]","[(0, 3062.290283203125), (1, 6391.455078125)]","[(0, 2866.9248046875), (1, 3822.095947265625)]","[(0, 1655.7451171875), (1, 1403.27880859375)]","[(0, 4030.621337890625), (1, 4199.5087890625)]","[(0, 2004.5447998046875), (1, 2555.54345703125)]","[(0, 2203.4658203125), (1, 1599.1220703125)]","[(0, 3067.291259765625), (1, 2952.590087890625)]","[(0, 3899.889404296875), (1, 3881.600341796875)]","[(0, 782.1409912109375), (1, 813.2532958984375)]","[(0, 1797.4425048828125), (1, 1773.5765380859375)]","[(0, 1257.690673828125), (1, 1088.679931640625)]","[(0, 2666.61474609375), (1, 2647.07568359375)]","[(0, 1352.685302734375), (1, 1445.321044921875)]","[(0, 1522.20703125), (1, 1391.4417724609375)]"
