,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
10,"[(0, 5.999845232282366), (1, 6.015032087053571)]","[(0, 6.123769124348958), (1, 6.168516794840495)]","[(0, 6.831677436828613), (1, 6.670588493347168)]","[(0, 6.087405204772949), (1, 6.207557678222656)]","[(0, 5.9559478759765625), (1, 6.105887276785714)]","[(0, 6.201717376708984), (1, 5.828844706217448)]","[(0, 6.367665100097656), (1, 6.3861030578613285)]","[(0, 6.225124994913737), (1, 5.044040679931641)]","[(0, 6.402595520019531), (1, 6.040254320417132)]","[(0, 5.94219856262207), (1, 5.935269927978515)]","[(0, 6.965644836425781), (1, 6.972106170654297)]","[(0, 6.744893755231585), (1, 6.408811841692243)]","[(0, 8.07832821932706), (1, 7.8680288141424)]","[(0, 7.121100743611653), (1, 6.860544204711914)]","[(0, 6.9879402160644535), (1, 6.736692810058594)]","[(0, 6.513777256011963), (1, 6.753111362457275)]","[(0, 7.309568786621094), (1, 7.119941711425781)]","[(0, 6.694108963012695), (1, 6.511100769042969)]","[(0, 6.215524291992187), (1, 6.032085037231445)]","[(0, 6.3444061279296875), (1, 6.61370849609375)]","[(0, 7.172077178955078), (1, 7.258129119873047)]","[(0, 6.542314052581787), (1, 6.397829532623291)]","[(0, 7.158164215087891), (1, 7.46011962890625)]"
11,"[(0, 6.160036722819011), (1, 6.1386159261067705)]","[(0, 5.761708577473958), (1, 5.808197657267253)]","[(0, 6.78822660446167), (1, 6.648610591888428)]","[(0, 6.074948787689209), (1, 6.192631721496582)]","[(0, 5.500601450602214), (1, 5.664201736450195)]","[(0, 6.0273284912109375), (1, 5.643639087677002)]","[(0, 6.529491424560547), (1, 6.490792846679687)]","[(0, 6.545223871866862), (1, 6.268086751302083)]","[(0, 6.345122746058872), (1, 5.833381107875279)]","[(0, 4.593773523966472), (1, 5.108127276102702)]","[(0, 7.111215071244673), (1, 7.120651938698509)]","[(0, 6.203405107770648), (1, 5.680371420724051)]","[(0, 7.9470346624201), (1, 7.766362276944247)]","[(0, 7.040387240323153), (1, 6.855315468528054)]","[(0, 6.7073524475097654), (1, 6.487476348876953)]","[(0, 6.804180145263672), (1, 6.581130557590061)]","[(0, 7.184414672851562), (1, 7.002332305908203)]","[(0, 6.427054405212402), (1, 6.65914249420166)]","[(0, 5.994751358032227), (1, 5.805348968505859)]","[(0, 5.995600019182477), (1, 6.525109427315848)]","[(0, 7.025919172498915), (1, 7.143451266818577)]","[(0, 6.420746326446533), (1, 6.321521759033203)]","[(0, 7.396616617838542), (1, 7.412783304850261)]"
12,"[(0, 5.766639709472656), (1, 5.745476404825847)]","[(0, 6.189838409423828), (1, 6.075356165568034)]","[(0, 6.544553756713867), (1, 6.700803756713867)]","[(0, 6.044764041900635), (1, 6.168146133422852)]","[(0, 6.796912602015904), (1, 6.672878810337612)]","[(0, 5.726420811244419), (1, 5.3627471923828125)]","[(0, 6.426993899875217), (1, 6.361266242133246)]","[(0, 7.209896087646484), (1, 6.558839162190755)]","[(0, 7.160826546805246), (1, 6.849520547049386)]","[(0, 5.164549827575684), (1, 5.701424598693848)]","[(0, 6.57586669921875), (1, 6.698805236816407)]","[(0, 6.995159149169922), (1, 6.310599735804966)]","[(0, 7.862484858586238), (1, 7.752352201021635)]","[(0, 7.05614540793679), (1, 6.964917269620028)]","[(0, 6.995103454589843), (1, 6.887655639648438)]","[(0, 6.154784774780273), (1, 5.954783630371094)]","[(0, 7.145629119873047), (1, 7.237949371337891)]","[(0, 6.480944633483887), (1, 6.396003723144531)]","[(0, 6.5202384948730465), (1, 6.517608642578125)]","[(0, 7.238542079925537), (1, 7.017542362213135)]","[(0, 7.2586212158203125), (1, 7.401515483856201)]","[(0, 6.758347829182942), (1, 6.6872884962293835)]","[(0, 7.0870950486924915), (1, 7.045725504557292)]"
13,"[(0, 5.934650421142578), (1, 5.820730845133464)]","[(0, 5.87582270304362), (1, 5.781686147054036)]","[(0, 6.534083843231201), (1, 6.685282230377197)]","[(0, 6.005241394042969), (1, 6.1076555252075195)]","[(0, 6.3697951180594305), (1, 6.5172271728515625)]","[(0, 5.945799146379743), (1, 5.560394287109375)]","[(0, 5.793198903401692), (1, 5.8242238362630205)]","[(0, 6.611334482828776), (1, 5.1692148844401045)]","[(0, 6.468929835728237), (1, 6.024405888148716)]","[(0, 5.133551120758057), (1, 4.574474334716797)]","[(0, 6.818258112127131), (1, 6.903040799227628)]","[(0, 6.52393068586077), (1, 6.036865234375)]","[(0, 7.623637272761418), (1, 7.496463482196514)]","[(0, 7.144703674316406), (1, 7.145954895019531)]","[(0, 6.8337455749511715), (1, 6.816403198242187)]","[(0, 6.052562366832387), (1, 6.115028381347656)]","[(0, 7.0615234375), (1, 7.121864318847656)]","[(0, 6.786203384399414), (1, 6.716673851013184)]","[(0, 6.104927825927734), (1, 5.621979141235352)]","[(0, 7.237298753526476), (1, 7.084524972098214)]","[(0, 6.782460530598958), (1, 6.888285319010417)]","[(0, 6.65509033203125), (1, 6.579567379421658)]","[(0, 7.094818751017253), (1, 7.084788004557292)]"
14,"[(0, 6.1659120832170755), (1, 6.1132354736328125)]","[(0, 6.132836659749349), (1, 6.099908192952474)]","[(0, 6.712646007537842), (1, 6.852998733520508)]","[(0, 6.37232780456543), (1, 6.478540897369385)]","[(0, 5.7235260009765625), (1, 5.375640869140625)]","[(0, 4.496437072753906), (1, 4.997257995605469)]","[(0, 6.648664994673296), (1, 6.5655517578125)]","[(0, 6.323677825927734), (1, 6.856346130371094)]","[(0, 6.4300079345703125), (1, 6.072877066476004)]","[(0, 6.082502841949463), (1, 6.258346080780029)]","[(0, 6.701331329345703), (1, 6.700285339355469)]","[(0, 6.578575134277344), (1, 6.189919607979911)]","[(0, 7.368980407714844), (1, 7.260587056477864)]","[(0, 6.888707247647372), (1, 6.816225225275213)]","[(0, 6.644282531738281), (1, 6.451058959960937)]","[(0, 6.673916625976562), (1, 6.478313446044922)]","[(0, 7.47981431749132), (1, 7.5211376614040795)]","[(0, 6.601541519165039), (1, 6.550134658813477)]","[(0, 6.238027572631836), (1, 6.381125450134277)]","[(0, 6.350299835205078), (1, 6.4864857991536455)]","[(0, 7.187302725655692), (1, 7.212910243443081)]","[(0, 6.627733866373698), (1, 6.419048309326172)]","[(0, 7.13493283589681), (1, 7.151155471801758)]"
15,"[(0, 6.311245600382487), (1, 6.283851623535156)]","[(0, 5.82628059387207), (1, 5.808949788411458)]","[(0, 6.6925554275512695), (1, 6.806943416595459)]","[(0, 5.856622695922852), (1, 5.984755039215088)]","[(0, 6.300432205200195), (1, 5.851752599080403)]","[(0, 4.939902877807617), (1, 5.2434741973876955)]","[(0, 6.163705190022786), (1, 6.214126163058811)]","[(0, 6.84840202331543), (1, 6.081490834554036)]","[(0, 7.227005549839565), (1, 7.049475533621652)]","[(0, 5.488122940063477), (1, 5.528338432312012)]","[(0, 6.93318661776456), (1, 6.955442255193537)]","[(0, 6.746905190604074), (1, 6.522518157958984)]","[(0, 7.673558748685396), (1, 7.527630145733173)]","[(0, 6.682118225097656), (1, 6.750190734863281)]","[(0, 6.632954406738281), (1, 6.457488250732422)]","[(0, 6.434844970703125), (1, 6.587235190651634)]","[(0, 7.3362070719401045), (1, 7.3889821370442705)]","[(0, 6.440454483032227), (1, 6.555877685546875)]","[(0, 6.437798394097222), (1, 6.276563008626302)]","[(0, 5.512698745727539), (1, 6.1540790557861325)]","[(0, 6.712625026702881), (1, 6.7948479652404785)]","[(0, 6.6941070556640625), (1, 6.451495700412327)]","[(0, 7.288584391276042), (1, 7.48213259379069)]"
16,"[(0, 5.651835123697917), (1, 5.51626459757487)]","[(0, 6.1559295654296875), (1, 6.022194544474284)]","[(0, 6.258893966674805), (1, 6.517617225646973)]","[(0, 6.183019638061523), (1, 6.2697038650512695)]","[(0, 6.411542892456055), (1, 6.0838751792907715)]","[(0, 5.631748199462891), (1, 5.821524302164714)]","[(0, 6.0291188557942705), (1, 5.98764165242513)]","[(0, 5.930580139160156), (1, 4.760606129964192)]","[(0, 7.117437090192523), (1, 6.508960723876953)]","[(0, 5.9219136238098145), (1, 6.3884782791137695)]","[(0, 6.9306508844549), (1, 7.08303486217152)]","[(0, 6.726297651018415), (1, 6.37959235055106)]","[(0, 7.383791996882512), (1, 7.376164949857271)]","[(0, 6.809266523881392), (1, 6.708684054287997)]","[(0, 6.87904527452257), (1, 6.6654162936740455)]","[(0, 7.099406560262044), (1, 7.1488393147786455)]","[(0, 7.387316385904948), (1, 7.4410815768771705)]","[(0, 6.527624607086182), (1, 6.3959760665893555)]","[(0, 5.900163269042968), (1, 5.805663299560547)]","[(0, 5.929273332868304), (1, 5.9561053684779575)]","[(0, 6.380670335557726), (1, 6.626097785101996)]","[(0, 7.095734119415283), (1, 6.965030670166016)]","[(0, 7.319353739420573), (1, 7.696778191460504)]"
17,"[(0, 6.141123453776042), (1, 5.989496231079102)]","[(0, 5.987201690673828), (1, 5.982564290364583)]","[(0, 6.216510772705078), (1, 6.392909049987793)]","[(0, 6.294356346130371), (1, 6.392232418060303)]","[(0, 7.117919376918247), (1, 6.81670652117048)]","[(0, 6.641989390055339), (1, 6.924770355224609)]","[(0, 6.154822879367405), (1, 6.1643931070963545)]","[(0, 5.96246109008789), (1, 6.056798934936523)]","[(0, 6.251238141741071), (1, 5.625709533691406)]","[(0, 6.1865363121032715), (1, 5.6433868408203125)]","[(0, 7.118610728870738), (1, 7.279070073908025)]","[(0, 7.054050445556641), (1, 6.669888087681362)]","[(0, 7.5651374230018025), (1, 7.571407024676983)]","[(0, 6.925286865234375), (1, 6.757266235351563)]","[(0, 6.850121307373047), (1, 6.727030944824219)]","[(0, 7.0930962195763225), (1, 7.042447603665865)]","[(0, 7.273048400878906), (1, 7.345579359266493)]","[(0, 6.701083289252387), (1, 6.695980072021484)]","[(0, 6.605581760406494), (1, 6.466400623321533)]","[(0, 6.1248948233468195), (1, 6.205304463704427)]","[(0, 6.503831651475695), (1, 6.833710564507379)]","[(0, 6.803935527801514), (1, 6.6825270652771)]","[(0, 7.360010147094727), (1, 7.551329294840495)]"
18,"[(0, 6.348160334995815), (1, 6.2130889892578125)]","[(0, 6.06991704305013), (1, 5.952737172444661)]","[(0, 6.374822616577148), (1, 6.603130340576172)]","[(0, 6.280762195587158), (1, 6.373561859130859)]","[(0, 6.444755554199219), (1, 6.12500980922154)]","[(0, 6.549320697784424), (1, 6.91377067565918)]","[(0, 6.109934234619141), (1, 6.157971572875977)]","[(0, 6.916093190511067), (1, 6.487737655639648)]","[(0, 6.693347930908203), (1, 5.846056801932199)]","[(0, 5.728536128997803), (1, 5.8765549659729)]","[(0, 7.0539093017578125), (1, 7.074878692626953)]","[(0, 6.807814461844308), (1, 6.044534955705915)]","[(0, 8.022649591619318), (1, 8.004851601340555)]","[(0, 7.056599010120738), (1, 6.92868388782848)]","[(0, 7.105874495072798), (1, 6.825085726651278)]","[(0, 6.7281078762478295), (1, 6.559894137912327)]","[(0, 7.089808570014106), (1, 6.917271508110894)]","[(0, 6.457010269165039), (1, 6.485445499420166)]","[(0, 6.349897112165179), (1, 6.4906447274344305)]","[(0, 6.535563945770264), (1, 6.20339298248291)]","[(0, 6.540236473083496), (1, 6.6124162673950195)]","[(0, 6.538148403167725), (1, 6.554905891418457)]","[(0, 6.728528340657552), (1, 7.132342020670573)]"
19,"[(0, 6.221523920694987), (1, 6.0847930908203125)]","[(0, 5.8277740478515625), (1, 5.907845815022786)]","[(0, 6.264112949371338), (1, 6.422084808349609)]","[(0, 6.2292609214782715), (1, 6.327653408050537)]","[(0, 6.153978983561198), (1, 5.717597961425781)]","[(0, 6.341823032924107), (1, 6.643404279436384)]","[(0, 6.265219879150391), (1, 6.19831428527832)]","[(0, 6.514080047607422), (1, 5.2123111089070635)]","[(0, 6.695514678955078), (1, 6.023371015276227)]","[(0, 4.441474914550781), (1, 4.430722713470459)]","[(0, 7.2884071350097654), (1, 7.2848358154296875)]","[(0, 6.671912057059152), (1, 5.907973153250558)]","[(0, 8.02475322376598), (1, 8.01374608820135)]","[(0, 7.337750244140625), (1, 7.169657897949219)]","[(0, 7.314358797940341), (1, 7.057526328346946)]","[(0, 6.667366790771484), (1, 6.718456268310547)]","[(0, 6.899679395887587), (1, 6.681287977430555)]","[(0, 6.331811428070068), (1, 6.5305328369140625)]","[(0, 6.386231899261475), (1, 6.338002681732178)]","[(0, 5.7358839852469305), (1, 6.062735421316964)]","[(0, 6.9360270500183105), (1, 7.020956039428711)]","[(0, 6.322203159332275), (1, 6.3032121658325195)]","[(0, 7.417281256781684), (1, 7.7437939114040795)]"
20,"[(0, 5.55058224995931), (1, 5.4147288004557295)]","[(0, 5.982515335083008), (1, 6.138916015625)]","[(0, 6.473970413208008), (1, 6.24263858795166)]","[(0, 6.222814559936523), (1, 6.306478023529053)]","[(0, 5.07380485534668), (1, 5.402266184488933)]","[(0, 6.503597804478237), (1, 6.843854086739676)]","[(0, 6.090981165568034), (1, 5.934183756510417)]","[(0, 6.449330902099609), (1, 7.081660461425781)]","[(0, 7.043312072753906), (1, 6.038002014160156)]","[(0, 5.3676533699035645), (1, 6.298835277557373)]","[(0, 7.279603746202257), (1, 7.402522616916233)]","[(0, 6.489524296351841), (1, 5.971098218645368)]","[(0, 7.838795748623935), (1, 7.838057084517046)]","[(0, 6.803674871271307), (1, 6.897365223277699)]","[(0, 6.766910976833767), (1, 6.574545118543837)]","[(0, 7.023075103759766), (1, 6.98432117038303)]","[(0, 7.421390109592014), (1, 7.496916029188368)]","[(0, 6.399345874786377), (1, 6.4483489990234375)]","[(0, 6.630613599504743), (1, 6.682005746023996)]","[(0, 6.475466410319011), (1, 6.4107666015625)]","[(0, 6.856122016906738), (1, 6.9376325607299805)]","[(0, 6.547529220581055), (1, 6.544432640075684)]","[(0, 7.027953465779622), (1, 7.004590352376302)]"
