,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
10,"[(0, 2512.76904296875), (1, 1733.95947265625)]","[(0, 4520.6083984375), (1, 4438.5703125)]","[(0, 4846.62646484375), (1, 5410.86279296875)]","[(0, 2450.89794921875), (1, 1826.6075439453125)]","[(0, 2459.607177734375), (1, 2707.134521484375)]","[(0, 16345.732421875), (1, 7361.48876953125)]","[(0, 599.609375), (1, 525.7860717773438)]","[(0, 14554.7177734375), (1, 8274.60546875)]","[(0, 16498.619140625), (1, 6709.39453125)]","[(0, 61670.7421875), (1, 50278.25390625)]","[(0, 3609.478271484375), (1, 3292.236328125)]","[(0, 30009.517578125), (1, 6566.82275390625)]","[(0, 13385.998046875), (1, 11286.9326171875)]","[(0, 2278.983642578125), (1, 2844.53662109375)]","[(0, 11371.9638671875), (1, 8690.4638671875)]","[(0, 2180.262451171875), (1, 2323.685546875)]","[(0, 7626.44287109375), (1, 4426.90625)]","[(0, 3791.14453125), (1, 3929.940673828125)]","[(0, 18095.923828125), (1, 13531.5107421875)]","[(0, 6928.4501953125), (1, 4290.880859375)]","[(0, 7397.38720703125), (1, 7338.798828125)]","[(0, 2198.707275390625), (1, 1115.849853515625)]","[(0, 4303.884765625), (1, 3605.755859375)]"
11,"[(0, 5851.56982421875), (1, 6783.89453125)]","[(0, 3756.185546875), (1, 3625.572265625)]","[(0, 7122.60595703125), (1, 8688.4501953125)]","[(0, 2129.2509765625), (1, 1630.7288818359375)]","[(0, 2420.78857421875), (1, 3490.015380859375)]","[(0, 1995.6256103515625), (1, 1129.1416015625)]","[(0, 962.2374877929688), (1, 1073.8087158203125)]","[(0, 45156.3828125), (1, 28408.486328125)]","[(0, 8835.8173828125), (1, 3588.79150390625)]","[(0, 144296.890625), (1, 106373.40625)]","[(0, 5869.3818359375), (1, 4814.2236328125)]","[(0, 5587.58056640625), (1, 2809.473876953125)]","[(0, 11276.603515625), (1, 9404.072265625)]","[(0, 4689.58447265625), (1, 3912.839111328125)]","[(0, 5875.912109375), (1, 5614.95166015625)]","[(0, 1628.37841796875), (1, 1428.0733642578125)]","[(0, 3468.71630859375), (1, 1892.9725341796875)]","[(0, 2967.814697265625), (1, 3172.620361328125)]","[(0, 16553.955078125), (1, 12204.7236328125)]","[(0, 8539.6064453125), (1, 4848.71142578125)]","[(0, 5182.75), (1, 4664.8193359375)]","[(0, 2386.18603515625), (1, 1172.936767578125)]","[(0, 1038.047119140625), (1, 1177.3238525390625)]"
12,"[(0, 1403.330322265625), (1, 1562.89892578125)]","[(0, 10546.9072265625), (1, 7624.12353515625)]","[(0, 6513.10986328125), (1, 5065.12548828125)]","[(0, 3639.2001953125), (1, 2732.443359375)]","[(0, 3806.22216796875), (1, 2994.837890625)]","[(0, 4180.20166015625), (1, 2270.693115234375)]","[(0, 5585.99267578125), (1, 6277.5244140625)]","[(0, 10463.154296875), (1, 6097.00146484375)]","[(0, 12873.6923828125), (1, 5533.5966796875)]","[(0, 37958.1328125), (1, 100861.296875)]","[(0, 2920.327880859375), (1, 2731.268310546875)]","[(0, 5821.2958984375), (1, 4723.26513671875)]","[(0, 4071.184814453125), (1, 3525.353759765625)]","[(0, 3974.919677734375), (1, 3444.960205078125)]","[(0, 5815.65234375), (1, 5669.18896484375)]","[(0, 1498.466796875), (1, 993.9559326171875)]","[(0, 3493.318603515625), (1, 3889.8046875)]","[(0, 1087.8719482421875), (1, 1087.923828125)]","[(0, 1278.3177490234375), (1, 1124.4632568359375)]","[(0, 6824.65234375), (1, 6339.2314453125)]","[(0, 21441.744140625), (1, 21730.1484375)]","[(0, 1675.9239501953125), (1, 1416.3270263671875)]","[(0, 2513.739990234375), (1, 2820.74951171875)]"
13,"[(0, 2958.466796875), (1, 2080.840576171875)]","[(0, 8944.021484375), (1, 6499.09375)]","[(0, 6343.18017578125), (1, 5035.1884765625)]","[(0, 1850.4300537109375), (1, 1406.9967041015625)]","[(0, 3433.7294921875), (1, 4145.1875)]","[(0, 2821.065673828125), (1, 1581.224609375)]","[(0, 3872.5009765625), (1, 3447.099853515625)]","[(0, 7173.35009765625), (1, 1652.349609375)]","[(0, 11646.9501953125), (1, 4283.15380859375)]","[(0, 18270.75390625), (1, 5937.05615234375)]","[(0, 3577.10205078125), (1, 3167.13037109375)]","[(0, 17363.375), (1, 6475.22607421875)]","[(0, 4863.83740234375), (1, 4249.509765625)]","[(0, 6829.33349609375), (1, 6581.69482421875)]","[(0, 4260.57177734375), (1, 5904.3408203125)]","[(0, 879.2874755859375), (1, 845.143310546875)]","[(0, 1712.2078857421875), (1, 1834.95166015625)]","[(0, 2225.9013671875), (1, 1910.062255859375)]","[(0, 16823.912109375), (1, 9487.83203125)]","[(0, 12986.26171875), (1, 7705.560546875)]","[(0, 4646.27392578125), (1, 4916.24560546875)]","[(0, 2235.244140625), (1, 1876.7784423828125)]","[(0, 520.9486694335938), (1, 542.0675659179688)]"
14,"[(0, 2362.9404296875), (1, 1615.6685791015625)]","[(0, 10128.2177734375), (1, 6489.58056640625)]","[(0, 7334.306640625), (1, 5754.52880859375)]","[(0, 4511.59375), (1, 3553.9794921875)]","[(0, 1325.6329345703125), (1, 1015.0340576171875)]","[(0, 1029.514404296875), (1, 2166.696044921875)]","[(0, 2927.7109375), (1, 3150.468505859375)]","[(0, 39300.51171875), (1, 26116.345703125)]","[(0, 22731.1015625), (1, 7447.248046875)]","[(0, 103640.4765625), (1, 162604.609375)]","[(0, 3636.171630859375), (1, 3140.563232421875)]","[(0, 14452.54296875), (1, 5135.443359375)]","[(0, 2149.132568359375), (1, 2688.0791015625)]","[(0, 2914.2822265625), (1, 3117.416259765625)]","[(0, 10192.634765625), (1, 5395.15185546875)]","[(0, 1002.6600952148438), (1, 657.013916015625)]","[(0, 12349.130859375), (1, 16407.408203125)]","[(0, 5513.04296875), (1, 5113.1982421875)]","[(0, 1262.2603759765625), (1, 1359.830810546875)]","[(0, 8849.50390625), (1, 8693.5390625)]","[(0, 20124.7578125), (1, 21886.404296875)]","[(0, 3764.275634765625), (1, 2801.927001953125)]","[(0, 1413.14697265625), (1, 1771.4686279296875)]"
15,"[(0, 6350.37109375), (1, 7373.78515625)]","[(0, 8656.9794921875), (1, 5567.6279296875)]","[(0, 7447.2763671875), (1, 5666.90771484375)]","[(0, 3230.04931640625), (1, 2404.58544921875)]","[(0, 569.5025634765625), (1, 395.32403564453125)]","[(0, 727.1392211914062), (1, 1428.617431640625)]","[(0, 1445.910400390625), (1, 1348.1134033203125)]","[(0, 12811.6572265625), (1, 7125.14013671875)]","[(0, 22210.8671875), (1, 8368.392578125)]","[(0, 110390.59375), (1, 128537.0234375)]","[(0, 4661.79541015625), (1, 3734.49755859375)]","[(0, 16505.654296875), (1, 7663.6337890625)]","[(0, 2200.711669921875), (1, 2741.33984375)]","[(0, 3260.49365234375), (1, 4900.9658203125)]","[(0, 10300.525390625), (1, 6587.75439453125)]","[(0, 528.0911865234375), (1, 732.4349365234375)]","[(0, 6756.31298828125), (1, 8732.1767578125)]","[(0, 3350.8076171875), (1, 2376.903564453125)]","[(0, 910.79833984375), (1, 652.6220092773438)]","[(0, 12596.900390625), (1, 36235.140625)]","[(0, 8074.37255859375), (1, 9387.3251953125)]","[(0, 3713.5009765625), (1, 2448.540771484375)]","[(0, 1345.019775390625), (1, 1048.3125)]"
16,"[(0, 1365.380859375), (1, 1334.2906494140625)]","[(0, 9205.978515625), (1, 5320.17138671875)]","[(0, 1956.77197265625), (1, 2245.927001953125)]","[(0, 3476.23046875), (1, 2603.245849609375)]","[(0, 459.3558349609375), (1, 387.8726806640625)]","[(0, 825.921142578125), (1, 1831.146728515625)]","[(0, 1188.886962890625), (1, 1050.810302734375)]","[(0, 8069.5302734375), (1, 4534.30859375)]","[(0, 46084.92578125), (1, 7327.89599609375)]","[(0, 118721.53125), (1, 210983.625)]","[(0, 3476.969482421875), (1, 4154.53564453125)]","[(0, 5351.02783203125), (1, 2693.794189453125)]","[(0, 2590.07666015625), (1, 2316.707763671875)]","[(0, 3790.251708984375), (1, 3783.573974609375)]","[(0, 15227.923828125), (1, 5641.51513671875)]","[(0, 2532.320068359375), (1, 2019.618408203125)]","[(0, 8639.98046875), (1, 7082.38525390625)]","[(0, 1870.951904296875), (1, 1726.8330078125)]","[(0, 23013.923828125), (1, 15841.2099609375)]","[(0, 4919.791015625), (1, 5009.6015625)]","[(0, 1704.770751953125), (1, 1651.0516357421875)]","[(0, 3691.51708984375), (1, 2193.4033203125)]","[(0, 6885.1611328125), (1, 5642.150390625)]"
17,"[(0, 4142.68212890625), (1, 4554.60400390625)]","[(0, 8494.6396484375), (1, 4325.796875)]","[(0, 3402.689208984375), (1, 3754.731201171875)]","[(0, 3356.8369140625), (1, 2498.91357421875)]","[(0, 6896.49755859375), (1, 5539.17724609375)]","[(0, 3960.36328125), (1, 9090.1904296875)]","[(0, 1333.0677490234375), (1, 1491.9224853515625)]","[(0, 22743.568359375), (1, 32723.515625)]","[(0, 38977.68359375), (1, 5097.08251953125)]","[(0, 155071.125), (1, 44550.6015625)]","[(0, 3035.2939453125), (1, 3514.517822265625)]","[(0, 13591.689453125), (1, 4024.441162109375)]","[(0, 2067.161376953125), (1, 1613.7066650390625)]","[(0, 3413.571044921875), (1, 4355.19921875)]","[(0, 7293.08544921875), (1, 3913.234619140625)]","[(0, 1957.8426513671875), (1, 1937.7115478515625)]","[(0, 4104.826171875), (1, 3423.374267578125)]","[(0, 1575.881103515625), (1, 1505.8544921875)]","[(0, 4035.856201171875), (1, 3247.04248046875)]","[(0, 7173.5625), (1, 9110.39453125)]","[(0, 2206.1142578125), (1, 1949.026123046875)]","[(0, 5831.158203125), (1, 3663.39404296875)]","[(0, 1540.3714599609375), (1, 1223.1336669921875)]"
18,"[(0, 2744.42529296875), (1, 3079.71923828125)]","[(0, 4607.47509765625), (1, 2906.74365234375)]","[(0, 2828.525146484375), (1, 3096.18115234375)]","[(0, 2910.846435546875), (1, 2219.7421875)]","[(0, 3161.4873046875), (1, 2297.79150390625)]","[(0, 814.07861328125), (1, 1386.734375)]","[(0, 596.9124145507812), (1, 515.280029296875)]","[(0, 19742.193359375), (1, 6720.7685546875)]","[(0, 20661.0703125), (1, 5942.091796875)]","[(0, 126947.7265625), (1, 93873.21875)]","[(0, 4471.72705078125), (1, 4290.86474609375)]","[(0, 26785.365234375), (1, 9479.0595703125)]","[(0, 19897.716796875), (1, 20757.96484375)]","[(0, 3698.572021484375), (1, 3377.062744140625)]","[(0, 6226.8544921875), (1, 4046.92529296875)]","[(0, 8176.7685546875), (1, 6197.02099609375)]","[(0, 5455.53173828125), (1, 9170.9619140625)]","[(0, 3496.098388671875), (1, 3105.546875)]","[(0, 5575.7099609375), (1, 4475.814453125)]","[(0, 3303.958984375), (1, 3802.04296875)]","[(0, 4296.85546875), (1, 5083.126953125)]","[(0, 2884.41064453125), (1, 2458.05126953125)]","[(0, 3191.434814453125), (1, 3261.33349609375)]"
19,"[(0, 6670.98583984375), (1, 6593.44873046875)]","[(0, 4353.1357421875), (1, 2370.605712890625)]","[(0, 4387.96337890625), (1, 4722.576171875)]","[(0, 5370.5517578125), (1, 4039.025146484375)]","[(0, 3756.65478515625), (1, 2569.5615234375)]","[(0, 1462.7696533203125), (1, 2718.916015625)]","[(0, 610.0176391601562), (1, 687.5191650390625)]","[(0, 10495.3642578125), (1, 1488.331298828125)]","[(0, 6984.208984375), (1, 2192.05126953125)]","[(0, 4605.0458984375), (1, 3379.4853515625)]","[(0, 3670.28662109375), (1, 3498.052490234375)]","[(0, 12764.6689453125), (1, 5731.28564453125)]","[(0, 11088.3798828125), (1, 10630.6416015625)]","[(0, 6164.06640625), (1, 6659.29638671875)]","[(0, 7382.8408203125), (1, 4567.130859375)]","[(0, 2517.921875), (1, 2652.580810546875)]","[(0, 2519.321044921875), (1, 3833.159912109375)]","[(0, 2610.542724609375), (1, 1891.090576171875)]","[(0, 2125.94775390625), (1, 1780.7244873046875)]","[(0, 3203.1953125), (1, 7222.88525390625)]","[(0, 6588.9921875), (1, 6526.75244140625)]","[(0, 2082.662109375), (1, 1727.9052734375)]","[(0, 8577.9287109375), (1, 7911.97265625)]"
20,"[(0, 1455.4765625), (1, 1408.1746826171875)]","[(0, 5450.404296875), (1, 7351.93994140625)]","[(0, 3649.578369140625), (1, 2830.6298828125)]","[(0, 1694.348876953125), (1, 1303.4049072265625)]","[(0, 1152.63525390625), (1, 1529.2357177734375)]","[(0, 999.78076171875), (1, 1809.420654296875)]","[(0, 11874.796875), (1, 10590.27734375)]","[(0, 28927.546875), (1, 17846.796875)]","[(0, 17962.103515625), (1, 9024.19921875)]","[(0, 56054.3125), (1, 168169.421875)]","[(0, 4995.37548828125), (1, 5576.31640625)]","[(0, 8248.58984375), (1, 3143.115966796875)]","[(0, 10526.900390625), (1, 14065.76953125)]","[(0, 4879.2431640625), (1, 5113.59326171875)]","[(0, 9927.310546875), (1, 7831.2138671875)]","[(0, 5286.88623046875), (1, 4217.98828125)]","[(0, 10982.5595703125), (1, 8251.3671875)]","[(0, 1207.906982421875), (1, 960.2413330078125)]","[(0, 3111.11376953125), (1, 2557.047607421875)]","[(0, 1568.31884765625), (1, 1558.808349609375)]","[(0, 3673.8759765625), (1, 3453.82568359375)]","[(0, 1574.0322265625), (1, 1553.409423828125)]","[(0, 1151.5145263671875), (1, 1541.8177490234375)]"
