,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
10,"[(0, 34209.640625), (1, 36870.26171875)]","[(0, 24494.83203125), (1, 24945.14453125)]","[(0, 47820.53515625), (1, 57964.5859375)]","[(0, 40931.0859375), (1, 38504.1484375)]","[(0, 20199.98046875), (1, 20317.001953125)]","[(0, 37876.5546875), (1, 37355.75)]","[(0, 21387.2578125), (1, 21042.8515625)]","[(0, 36511.671875), (1, 29928.0078125)]","[(0, 37182.55078125), (1, 32375.51171875)]","[(0, 22185.400390625), (1, 23165.443359375)]","[(0, 25272.35546875), (1, 25366.890625)]","[(0, 27104.30859375), (1, 33312.04296875)]","[(0, 21465.23046875), (1, 21882.125)]","[(0, 19861.314453125), (1, 17709.6875)]","[(0, 41548.1484375), (1, 34629.86328125)]","[(0, 26426.2890625), (1, 33125.01171875)]","[(0, 25572.525390625), (1, 21225.880859375)]","[(0, 22803.01171875), (1, 23838.78515625)]","[(0, 41482.625), (1, 34168.72265625)]","[(0, 24218.44140625), (1, 26459.5)]","[(0, 30191.16796875), (1, 20438.556640625)]","[(0, 34832.0078125), (1, 36418.7890625)]","[(0, 38790.97265625), (1, 28529.03125)]"
11,"[(0, 26632.359375), (1, 30146.427734375)]","[(0, 29657.8046875), (1, 27994.255859375)]","[(0, 49381.54296875), (1, 59684.87109375)]","[(0, 37223.6015625), (1, 34855.46875)]","[(0, 20830.923828125), (1, 23075.76953125)]","[(0, 24623.90625), (1, 26110.494140625)]","[(0, 26807.984375), (1, 25529.470703125)]","[(0, 27352.421875), (1, 25819.345703125)]","[(0, 36316.296875), (1, 21825.5390625)]","[(0, 56725.5), (1, 37513.4375)]","[(0, 19954.2109375), (1, 21420.3046875)]","[(0, 44087.5859375), (1, 33040.140625)]","[(0, 27093.404296875), (1, 27127.505859375)]","[(0, 19389.72265625), (1, 16948.18359375)]","[(0, 41284.23046875), (1, 34106.86328125)]","[(0, 37859.5078125), (1, 33126.5546875)]","[(0, 23893.546875), (1, 20020.525390625)]","[(0, 23557.234375), (1, 26981.806640625)]","[(0, 28809.8515625), (1, 30007.45703125)]","[(0, 27645.58984375), (1, 22401.79296875)]","[(0, 36162.09375), (1, 23017.677734375)]","[(0, 40546.11328125), (1, 41799.24609375)]","[(0, 38949.5546875), (1, 38165.359375)]"
12,"[(0, 32955.61328125), (1, 38753.29296875)]","[(0, 34567.109375), (1, 35098.265625)]","[(0, 55420.96875), (1, 45372.87109375)]","[(0, 36248.375), (1, 33666.71484375)]","[(0, 36186.55078125), (1, 36024.71484375)]","[(0, 33991.4921875), (1, 33999.7265625)]","[(0, 14514.7138671875), (1, 15212.1298828125)]","[(0, 42438.70703125), (1, 53409.2578125)]","[(0, 33274.9609375), (1, 29104.146484375)]","[(0, 39298.4140625), (1, 42111.015625)]","[(0, 31227.52734375), (1, 29743.912109375)]","[(0, 41938.08203125), (1, 29057.25)]","[(0, 17391.99609375), (1, 17834.0546875)]","[(0, 19260.474609375), (1, 20530.845703125)]","[(0, 32210.1015625), (1, 26469.29296875)]","[(0, 29426.078125), (1, 36587.9375)]","[(0, 21233.2890625), (1, 21080.470703125)]","[(0, 21444.423828125), (1, 21908.267578125)]","[(0, 28507.572265625), (1, 23466.064453125)]","[(0, 30258.0703125), (1, 27061.8203125)]","[(0, 31174.7109375), (1, 20114.76171875)]","[(0, 30052.478515625), (1, 29497.5859375)]","[(0, 31167.576171875), (1, 30196.58203125)]"
13,"[(0, 38768.890625), (1, 41053.09765625)]","[(0, 44783.015625), (1, 47760.00390625)]","[(0, 59048.95703125), (1, 48527.0625)]","[(0, 33892.01953125), (1, 30891.45703125)]","[(0, 22013.404296875), (1, 22432.234375)]","[(0, 36035.8828125), (1, 36223.9453125)]","[(0, 17618.76953125), (1, 16038.2314453125)]","[(0, 49162.38671875), (1, 31234.79296875)]","[(0, 40650.14453125), (1, 25827.669921875)]","[(0, 32403.15625), (1, 27701.0390625)]","[(0, 20759.78515625), (1, 20977.951171875)]","[(0, 42322.87109375), (1, 31203.59375)]","[(0, 16347.1982421875), (1, 16667.201171875)]","[(0, 16081.9599609375), (1, 17463.580078125)]","[(0, 29987.4609375), (1, 24619.9140625)]","[(0, 37112.546875), (1, 31673.3125)]","[(0, 19987.904296875), (1, 19763.818359375)]","[(0, 23648.375), (1, 23331.173828125)]","[(0, 27365.912109375), (1, 30935.708984375)]","[(0, 20329.232421875), (1, 20809.775390625)]","[(0, 32715.587890625), (1, 21087.2890625)]","[(0, 30909.666015625), (1, 32091.380859375)]","[(0, 38478.3046875), (1, 38032.95703125)]"
14,"[(0, 34578.84765625), (1, 37130.88671875)]","[(0, 32695.533203125), (1, 34785.1015625)]","[(0, 52860.87109375), (1, 44008.27734375)]","[(0, 34392.6640625), (1, 32307.009765625)]","[(0, 38900.9609375), (1, 43838.33203125)]","[(0, 31937.564453125), (1, 36643.84375)]","[(0, 16469.646484375), (1, 17440.712890625)]","[(0, 29395.001953125), (1, 31110.263671875)]","[(0, 35927.0), (1, 26179.685546875)]","[(0, 18596.48046875), (1, 23492.30859375)]","[(0, 30204.560546875), (1, 31336.447265625)]","[(0, 49977.171875), (1, 35199.06640625)]","[(0, 20232.775390625), (1, 20611.849609375)]","[(0, 23181.22265625), (1, 21899.09765625)]","[(0, 30563.984375), (1, 24397.75390625)]","[(0, 26281.1484375), (1, 20592.103515625)]","[(0, 36800.63671875), (1, 35152.1015625)]","[(0, 18822.04296875), (1, 24288.337890625)]","[(0, 30329.2265625), (1, 31917.345703125)]","[(0, 31603.9453125), (1, 23410.564453125)]","[(0, 48483.62890625), (1, 30445.55078125)]","[(0, 36091.32421875), (1, 31881.904296875)]","[(0, 29107.33984375), (1, 27696.51953125)]"
15,"[(0, 27549.708984375), (1, 31243.970703125)]","[(0, 41439.7265625), (1, 46279.28515625)]","[(0, 55737.45703125), (1, 46968.375)]","[(0, 35084.546875), (1, 31931.654296875)]","[(0, 34657.15234375), (1, 40109.33203125)]","[(0, 36858.765625), (1, 44365.9609375)]","[(0, 22034.4921875), (1, 20152.857421875)]","[(0, 49063.08984375), (1, 53060.68359375)]","[(0, 30743.271484375), (1, 27843.16015625)]","[(0, 29470.396484375), (1, 33689.87109375)]","[(0, 20780.248046875), (1, 22672.365234375)]","[(0, 46594.46484375), (1, 37862.94140625)]","[(0, 28544.109375), (1, 29986.517578125)]","[(0, 18013.775390625), (1, 19898.533203125)]","[(0, 31301.859375), (1, 25844.71875)]","[(0, 23593.951171875), (1, 28663.013671875)]","[(0, 36623.65234375), (1, 33952.2265625)]","[(0, 17808.646484375), (1, 24764.90234375)]","[(0, 20658.4296875), (1, 18053.314453125)]","[(0, 42031.29296875), (1, 25293.55078125)]","[(0, 42317.703125), (1, 29830.44140625)]","[(0, 32467.49609375), (1, 27975.17578125)]","[(0, 37804.234375), (1, 32335.673828125)]"
16,"[(0, 30428.658203125), (1, 30744.005859375)]","[(0, 37397.953125), (1, 33211.046875)]","[(0, 52747.71875), (1, 53935.703125)]","[(0, 34078.125), (1, 31140.837890625)]","[(0, 36375.33203125), (1, 41944.40234375)]","[(0, 28207.873046875), (1, 32255.380859375)]","[(0, 16439.892578125), (1, 16992.740234375)]","[(0, 53273.83984375), (1, 33446.765625)]","[(0, 46005.578125), (1, 27969.947265625)]","[(0, 26817.392578125), (1, 27011.568359375)]","[(0, 27630.35546875), (1, 30577.453125)]","[(0, 45628.1875), (1, 31204.75390625)]","[(0, 20337.025390625), (1, 20617.55078125)]","[(0, 19116.9140625), (1, 16956.994140625)]","[(0, 30330.84765625), (1, 21302.16796875)]","[(0, 21760.529296875), (1, 21010.806640625)]","[(0, 22742.74609375), (1, 25407.9765625)]","[(0, 18379.630859375), (1, 23322.986328125)]","[(0, 42978.53515625), (1, 38676.3125)]","[(0, 29793.876953125), (1, 19819.423828125)]","[(0, 36598.44140625), (1, 17853.369140625)]","[(0, 26153.6328125), (1, 25619.125)]","[(0, 35800.6953125), (1, 26292.478515625)]"
17,"[(0, 37124.0859375), (1, 36250.171875)]","[(0, 46094.68359375), (1, 40449.7109375)]","[(0, 49860.01171875), (1, 52452.66015625)]","[(0, 37402.26953125), (1, 35899.0546875)]","[(0, 40642.47265625), (1, 42901.58984375)]","[(0, 23049.5078125), (1, 24525.63671875)]","[(0, 15693.1005859375), (1, 15279.7255859375)]","[(0, 34018.83203125), (1, 49722.5)]","[(0, 27373.7421875), (1, 23856.16015625)]","[(0, 26209.6875), (1, 28238.53125)]","[(0, 21041.74609375), (1, 22734.763671875)]","[(0, 52425.25390625), (1, 35201.515625)]","[(0, 26102.900390625), (1, 26511.611328125)]","[(0, 13285.4267578125), (1, 13266.10546875)]","[(0, 26762.513671875), (1, 19891.853515625)]","[(0, 22983.986328125), (1, 23860.32421875)]","[(0, 20391.345703125), (1, 22186.4375)]","[(0, 19582.693359375), (1, 22097.412109375)]","[(0, 22065.06640625), (1, 21781.64453125)]","[(0, 22550.765625), (1, 17443.888671875)]","[(0, 39787.06640625), (1, 17558.416015625)]","[(0, 30780.794921875), (1, 30887.5078125)]","[(0, 30632.060546875), (1, 27342.53515625)]"
18,"[(0, 32198.646484375), (1, 29795.896484375)]","[(0, 25702.404296875), (1, 22395.04296875)]","[(0, 49917.0625), (1, 52154.421875)]","[(0, 34140.28515625), (1, 32723.453125)]","[(0, 33193.37890625), (1, 35462.1796875)]","[(0, 20322.369140625), (1, 19669.669921875)]","[(0, 25785.853515625), (1, 25368.509765625)]","[(0, 39083.3203125), (1, 41242.27734375)]","[(0, 55322.58984375), (1, 34183.32421875)]","[(0, 50207.57421875), (1, 46912.0625)]","[(0, 27246.875), (1, 22651.337890625)]","[(0, 34758.640625), (1, 25578.794921875)]","[(0, 17795.18359375), (1, 19300.541015625)]","[(0, 30586.7578125), (1, 26489.875)]","[(0, 31169.330078125), (1, 25266.64453125)]","[(0, 36769.2734375), (1, 32679.66796875)]","[(0, 26988.7265625), (1, 24433.09765625)]","[(0, 28897.025390625), (1, 27232.900390625)]","[(0, 45723.15234375), (1, 42663.59765625)]","[(0, 23543.130859375), (1, 32422.07421875)]","[(0, 20929.671875), (1, 11987.111328125)]","[(0, 32233.640625), (1, 28396.216796875)]","[(0, 33997.5859375), (1, 24790.138671875)]"
19,"[(0, 25154.26953125), (1, 26198.91796875)]","[(0, 29672.54296875), (1, 25569.208984375)]","[(0, 45310.04296875), (1, 48162.14453125)]","[(0, 34226.3203125), (1, 32594.8515625)]","[(0, 35828.66796875), (1, 40388.9609375)]","[(0, 20901.666015625), (1, 21280.765625)]","[(0, 19902.689453125), (1, 19869.443359375)]","[(0, 38844.609375), (1, 24729.642578125)]","[(0, 33829.6640625), (1, 33446.69921875)]","[(0, 22250.427734375), (1, 27757.392578125)]","[(0, 20252.447265625), (1, 17229.845703125)]","[(0, 27473.6484375), (1, 15844.8828125)]","[(0, 20832.43359375), (1, 22381.376953125)]","[(0, 28982.828125), (1, 25296.927734375)]","[(0, 31406.306640625), (1, 25956.44140625)]","[(0, 33106.59765625), (1, 35433.34375)]","[(0, 25615.509765625), (1, 22835.9375)]","[(0, 29833.369140625), (1, 28717.080078125)]","[(0, 30332.640625), (1, 32930.890625)]","[(0, 28657.248046875), (1, 30047.892578125)]","[(0, 26876.07421875), (1, 17611.779296875)]","[(0, 32609.30859375), (1, 29691.791015625)]","[(0, 33810.50390625), (1, 25961.837890625)]"
20,"[(0, 30930.603515625), (1, 31992.708984375)]","[(0, 32994.296875), (1, 36542.53515625)]","[(0, 50564.50390625), (1, 48098.34375)]","[(0, 31646.23046875), (1, 29562.021484375)]","[(0, 27748.9765625), (1, 25163.052734375)]","[(0, 19887.5859375), (1, 20090.279296875)]","[(0, 26731.978515625), (1, 29039.076171875)]","[(0, 34458.45703125), (1, 35657.6171875)]","[(0, 64732.0390625), (1, 38618.15234375)]","[(0, 42496.69921875), (1, 34114.0546875)]","[(0, 15545.1875), (1, 15740.3583984375)]","[(0, 36006.16796875), (1, 30833.591796875)]","[(0, 24569.90625), (1, 25783.9609375)]","[(0, 36363.328125), (1, 28864.689453125)]","[(0, 53454.60546875), (1, 45131.4140625)]","[(0, 24184.7421875), (1, 20944.70703125)]","[(0, 36565.05859375), (1, 37655.84375)]","[(0, 27263.408203125), (1, 26590.001953125)]","[(0, 32752.64453125), (1, 29867.90234375)]","[(0, 21377.181640625), (1, 17197.0625)]","[(0, 35238.96484375), (1, 18624.646484375)]","[(0, 36985.453125), (1, 33176.1953125)]","[(0, 35365.85546875), (1, 34712.4609375)]"
21,"[(0, 24846.68359375), (1, 26538.296875)]","[(0, 43369.68359375), (1, 47520.30078125)]","[(0, 51343.8359375), (1, 47961.70703125)]","[(0, 35734.99609375), (1, 38609.23828125)]","[(0, 25883.1484375), (1, 23309.423828125)]","[(0, 23358.892578125), (1, 26451.78125)]","[(0, 22364.009765625), (1, 21377.5703125)]","[(0, 34579.3046875), (1, 39762.5234375)]","[(0, 45327.06640625), (1, 31296.30859375)]","[(0, 23417.775390625), (1, 24952.068359375)]","[(0, 16241.0810546875), (1, 16743.880859375)]","[(0, 48842.26953125), (1, 39246.31640625)]","[(0, 25948.125), (1, 27630.6171875)]","[(0, 29929.806640625), (1, 25569.283203125)]","[(0, 43713.796875), (1, 34557.515625)]","[(0, 21441.294921875), (1, 23446.24609375)]","[(0, 34331.578125), (1, 34054.53515625)]","[(0, 20918.078125), (1, 25718.365234375)]","[(0, 19885.291015625), (1, 18483.146484375)]","[(0, 20102.27734375), (1, 18410.771484375)]","[(0, 32534.4453125), (1, 16984.57421875)]","[(0, 36506.73046875), (1, 35526.80078125)]","[(0, 20568.3359375), (1, 20085.740234375)]"
22,"[(0, 23800.416015625), (1, 23889.01171875)]","[(0, 31683.91796875), (1, 33256.1484375)]","[(0, 45559.75), (1, 44329.45703125)]","[(0, 35188.32421875), (1, 38995.640625)]","[(0, 27832.5390625), (1, 24439.1328125)]","[(0, 24289.287109375), (1, 28281.6796875)]","[(0, 20787.06640625), (1, 21159.91015625)]","[(0, 30996.158203125), (1, 25553.94921875)]","[(0, 33298.03515625), (1, 18133.462890625)]","[(0, 21290.95703125), (1, 20125.46875)]","[(0, 12470.19921875), (1, 14071.94140625)]","[(0, 33637.734375), (1, 30408.61328125)]","[(0, 18245.732421875), (1, 14657.615234375)]","[(0, 36043.3046875), (1, 29183.83203125)]","[(0, 31643.421875), (1, 20227.12109375)]","[(0, 25978.5546875), (1, 25370.880859375)]","[(0, 39625.7890625), (1, 38352.27734375)]","[(0, 19678.52734375), (1, 24221.3046875)]","[(0, 33910.22265625), (1, 24464.2265625)]","[(0, 19270.54296875), (1, 20299.107421875)]","[(0, 38623.0859375), (1, 21697.181640625)]","[(0, 35950.1015625), (1, 34823.07421875)]","[(0, 33298.546875), (1, 26691.296875)]"
